"CLINGEN GENE DISEASE VALIDITY CURATIONS","","","","","","","","",""
"FILE CREATED: 2021-01-31","","","","","","","","",""
"WEBPAGE: https://search.clinicalgenome.org/kb/gene-validity","","","","","","","","",""
"COL2A1","HGNC:2200","spondyloepiphyseal dysplasia, Stanescu type","MONDO:0014701","AD","SOP4","Moderate","https://search.clinicalgenome.org/kb/gene-validity/CGGCIEX:assertion_4843","2016-12-01T00:00:00","General Gene Curation"
"COL2A1","HGNC:2200","achondrogenesis type II","MONDO:0008702","AD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_14640c06-c66e-4dc7-86ea-9b0850e51474-2020-10-05T170000.000Z","2020-10-05T17:00:00.000Z","Skeletal Disorders"
"COL3A1","HGNC:2201","Ehlers-Danlos syndrome, vascular type","MONDO:0017314","AD","SOP6","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_ce795591-1c7c-4a52-886a-a294293c67c3-2019-02-27T170000.000Z","2019-02-27T17:00:00.000Z","General Gene Curation"
"COL4A5","HGNC:2207","Alport syndrome","MONDO:0018965","XL","SOP6","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_0407dc2e-1cab-4043-889d-4695b043d7b3-2019-03-19T160000.000Z","2019-03-19T16:00:00.000Z","Hearing Loss"
"COL4A6","HGNC:2208","deafness, X-linked 6","MONDO:0010484","XL","SOP6","Limited","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_d026ef00-c6f3-4aa8-a61a-b354b68fe043-2018-01-16T170000.000Z","2018-01-16T17:00:00.000Z","Hearing Loss"
"COL6A1","HGNC:2211","collagen 6-related myopathy","MONDO:0100225","SD","SOP8","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_56f239a3-d5dc-4be6-a6ab-0cf9bf62133f-2021-01-22T170526.681Z","2021-01-22T17:05:26.681Z","Congenital Myopathies"
"COL9A1","HGNC:2217","Stickler syndrome","MONDO:0019354","AR","SOP5","Limited","https://search.clinicalgenome.org/kb/gene-validity/CGGCIEX:assertion_9807","2018-03-26T00:00:00","Familial Thoracic Aortic Aneurysm and Dissection"
"COL9A2","HGNC:2218","Stickler syndrome","MONDO:0019354","AR","SOP6","Limited","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_697ae26e-2b07-4f87-b42c-121684c89bc0-2019-02-19T170000.000Z","2019-02-19T17:00:00.000Z","Hearing Loss"
"COL9A3","HGNC:2219","Stickler syndrome","MONDO:0019354","AR","SOP7","Moderate","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_a436c41e-0873-4e4c-b2f2-d56f75ca737a-2019-09-17T160000.000Z","2019-09-17T16:00:00.000Z","Hearing Loss"
"COMP","HGNC:2227","multiple epiphyseal dysplasia (disease)","MONDO:0016648","AD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_0e93c534-284e-40eb-9076-343a825d3a46-2020-03-24T170000.000Z","2020-03-24T17:00:00.000Z","Skeletal Disorders"
"COX10","HGNC:2260","Leigh syndrome","MONDO:0009723","AR","SOP6","Moderate","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_48794019-db9d-47c2-9977-4dc76a7d07b3-2019-05-20T182801.393Z","2019-05-20T18:28:01.393Z","Mitochondrial Diseases"
"COX15","HGNC:2263","Leigh syndrome","MONDO:0009723","AR","SOP6","Limited","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_b5c8d1e1-24d0-4b88-8c04-023197db14f3-2019-05-20T183321.284Z","2019-05-20T18:33:21.284Z","Mitochondrial Diseases"
"CPS1","HGNC:2323","carbamoyl phosphate synthetase I deficiency disease","MONDO:0009376","AR","SOP6","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_dbc4dbbe-8827-4d68-a396-8368f3801e78-2018-10-12T160000.000Z","2018-10-12T16:00:00.000Z","Aminoacidopathy"
"CPT1A","HGNC:2328","carnitine palmitoyl transferase 1A deficiency","MONDO:0009705","AR","SOP6","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_dcea255c-11e4-46fd-b0f7-2de68311a75c-2018-01-23T170000.000Z","2018-01-23T17:00:00.000Z","Fatty Acid Oxidation Disorders"
"CPT1B","HGNC:2329","inherited fatty acid metabolism disorder","MONDO:0037858","Other","SOP7","No Known Disease Relationship","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_cfcd80c7-d806-41cf-8c3a-7ba955919537-2021-01-25T194946.827Z","2021-01-25T19:49:46.827Z","Fatty Acid Oxidation Disorders"
"CPT2","HGNC:2330","carnitine palmitoyltransferase II deficiency","MONDO:0015515","AR","SOP6","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_1a57ea10-6ca0-4311-94f1-0ad036a38ca6-2018-03-27T160000.000Z","2018-03-27T16:00:00.000Z","Fatty Acid Oxidation Disorders"
"CREBBP","HGNC:2348","Rubinstein-Taybi syndrome due to CREBBP mutations","MONDO:0008393","AD","SOP5","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGCIEX:assertion_9554","2018-02-21T00:00:00","Intellectual Disability and Autism"
"CRYM","HGNC:2418","autosomal dominant nonsyndromic deafness 40","MONDO:0014603","AD","SOP5","Limited","https://search.clinicalgenome.org/kb/gene-validity/CGGCIEX:assertion_9594","2017-02-16T00:00:00","Hearing Loss"
"CSRP3","HGNC:2472","hypertrophic cardiomyopathy","MONDO:0005045","AD","SOP5","Moderate","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_130d778f-f756-4f3d-b6b2-909e40836c5a-2017-12-19T170000.000Z","2017-12-19T17:00:00.000Z","Hypertrophic Cardiomyopathy"
"CSRP3","HGNC:2472","dilated cardiomyopathy","MONDO:0005021","AD","SOP7","Limited","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_beaafc90-20ef-4c81-ad8f-cfcf69d269ca-2020-11-06T165245.603Z","2020-11-06T16:52:45.603Z","Dilated Cardiomyopathy"
"CSTB","HGNC:2482","Unverricht-Lundborg syndrome","MONDO:0009698","AR","SOP8","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_2926506c-5b75-4340-b821-e3ac846b6621-2020-06-16T160000.000Z","2020-06-16T16:00:00.000Z","Epilepsy"
"CSTB","HGNC:2482","developmental and epileptic encephalopathy","MONDO:0100062","AR","SOP8","Moderate","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_accafcd4-ba3c-4049-9285-1de877d256ec-2020-12-01T170000.000Z","2020-12-01T17:00:00.000Z","Epilepsy"
"CTF1","HGNC:2499","dilated cardiomyopathy","MONDO:0005021","AD","SOP7","Limited","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_ef19cc13-543b-451e-b278-ec1fc04f694c-2020-08-12T040000.000Z","2020-08-12T04:00:00.000Z","Dilated Cardiomyopathy"
"CTH","HGNC:2501","cystathioninuria (disease)","MONDO:0009058","AR","SOP6","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_2f5047f7-80ba-4b8f-8009-59d7130e63be-2019-06-14T160000.000Z","2019-06-14T16:00:00.000Z","Aminoacidopathy"
"CTLA4","HGNC:2505","autoimmune lymphoproliferative syndrome due to CTLA4 haploinsuffiency","MONDO:0014493","AD","SOP8","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_e79675bd-3eef-4925-b4ef-3b7c48734f30-2021-01-26T171103.720Z","2021-01-26T17:11:03.720Z","Humoral Defects"
"CTNNA1","HGNC:2509","hereditary nonpolyposis colon cancer","MONDO:0018630","AD","SOP4","No Known Disease Relationship","https://search.clinicalgenome.org/kb/gene-validity/CGGCIEX:assertion_9868","2017-04-24T00:00:00","Colon Cancer"
"CTNNA3","HGNC:2511","arrhythmogenic right ventricular cardiomyopathy","MONDO:0016587","AD","SOP7","Limited","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_0f1dd946-f2bb-496f-8fea-3dea303e2e76-2019-08-06T160000.000Z","2019-08-06T16:00:00.000Z","Arrhythmogenic Right Ventricular Cardiomyopathy"
"CTSD","HGNC:2529","neuronal ceroid lipofuscinosis","MONDO:0016295","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_d74b1b2a-52a3-4192-b5b4-e4fd46ffc0ba-2020-11-03T180000.000Z","2020-11-03T18:00:00.000Z","Epilepsy"
"CUL3","HGNC:2553","complex neurodevelopmental disorder","MONDO:0100038","AD","SOP8","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_fb529ace-86b5-4209-9974-9c07a1c32956-2021-01-16T030942.670Z","2021-01-16T03:09:42.670Z","Intellectual Disability and Autism"
"CUL4B","HGNC:2555","X-linked intellectual disability, Cabezas type","MONDO:0010306","XL","SOP5","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGCIEX:assertion_9595","2018-02-21T00:00:00","Intellectual Disability and Autism"
"CYLD","HGNC:2584","Brooke-Spiegler syndrome","MONDO:0011512","AD","SOP6","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_434ddb72-ee88-47af-9fa2-8dee9fa0a388-2018-12-21T153626.610Z","2018-12-21T15:36:26.610Z","Hereditary Cancer"
"DBT","HGNC:2698","maple syrup urine disease","MONDO:0009563","AR","SOP6","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_cfd1ebde-e447-4877-977e-f5b9fe434adc-2018-10-30T160000.000Z","2018-10-30T16:00:00.000Z","Aminoacidopathy"
"DCDC2","HGNC:18141","nonsyndromic genetic deafness","MONDO:0019497","AR","SOP7","Limited","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_86802e37-e2a5-43b9-8538-e104859b4c55-2020-08-31T170000.000Z","2020-08-31T17:00:00.000Z","Hearing Loss"
"DDB2","HGNC:2718","xeroderma pigmentosum group E","MONDO:0010213","AR","SOP6","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_cf2a4254-51ec-467a-9194-3962d39a6b20-2018-11-02T214938.544Z","2018-11-02T21:49:38.544Z","Hereditary Cancer"
"DDX3X","HGNC:2745","X-linked syndromic intellectual disability","MONDO:0020119","XL","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_3b7c89d4-ccb2-4d4e-ad11-9d6051a40b6d-2020-05-05T160000.000Z","2020-05-05T16:00:00.000Z","Intellectual Disability and Autism"
"DDX41","HGNC:18674","DDX41-related hematologic malignancy predisposition syndrome","MONDO:0014809","AD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_e3db8214-a39d-408d-a3c2-7b4e817b1cc1-2020-07-30T202935.621Z","2020-07-30T20:29:35.621Z","Hereditary Cancer"
"DECR1","HGNC:2753","progressive encephalopathy with leukodystrophy due to DECR deficiency","MONDO:0014464","Other","SOP7","No Known Disease Relationship","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_1d25dfe8-8d0b-4b45-b04c-b315ebdceaaa-2021-01-25T194921.121Z","2021-01-25T19:49:21.121Z","Fatty Acid Oxidation Disorders"
"DEPDC5","HGNC:18423","familial focal epilepsy with variable foci","MONDO:0020310","AD","SOP5","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_82a82c75-f9a5-4f51-a15c-6513c13df57c-2018-08-24T135901.645Z","2018-08-24T13:59:01.645Z","Epilepsy"
"DES","HGNC:2770","dilated cardiomyopathy","MONDO:0005021","AD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_91b2595a-5eb9-4ac3-aa3d-d5f99cacad84-2020-10-09T160000.000Z","2020-10-09T16:00:00.000Z","Dilated Cardiomyopathy"
"DES","HGNC:2770","myofibrillar myopathy (disease)","MONDO:0018943","SD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_93dbca4d-5b8c-42f2-b8a3-41128b417dcb-2020-08-20T182404.015Z","2020-08-20T18:24:04.015Z","Limb Girdle Muscular Dystrophy"
"DES","HGNC:2770","arrhythmogenic right ventricular cardiomyopathy","MONDO:0016587","AD","SOP7","Moderate","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_aef9a60b-a94f-4318-824e-e748c5c20ecb-2018-09-11T160000.000Z","2018-09-11T16:00:00.000Z","Arrhythmogenic Right Ventricular Cardiomyopathy"
"DHCR7","HGNC:2860","Smith-Lemli-Opitz syndrome","MONDO:0010035","AR","SOP5","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_d5ed71c9-a76b-44c0-b5c0-44d604f2e0e9-2018-09-11T163302.452Z","2018-09-11T16:33:02.452Z","Intellectual Disability and Autism"
"DHTKD1","HGNC:23537","2-aminoadipic 2-oxoadipic aciduria","MONDO:0008774","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_d6dd5de3-9819-432d-996c-12a66dff277f-2020-11-03T193815.515Z","2020-11-03T19:38:15.515Z","Aminoacidopathy"
"DIABLO","HGNC:21528","nonsyndromic genetic deafness","MONDO:0019497","AD","SOP6","Limited","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_f5903c3b-b2d7-4c14-b196-37533187d807-2017-12-19T170000.000Z","2017-12-19T17:00:00.000Z","Hearing Loss"
"DIAPH1","HGNC:2876","diaph1-related sensorineural hearing loss-thrombocytopenia syndrome","MONDO:0044635","AD","SOP6","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_43c017fd-ce70-4fbe-ad30-90f216adaa7d-2018-01-05T170000.000Z","2018-01-05T17:00:00.000Z","Hearing Loss"
"DIAPH3","HGNC:15480","auditory neuropathy","MONDO:0021944","AD","SOP7","Limited","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_fc54aaf6-8e1b-4c98-bcbe-e1f337f6eadc-2020-02-06T170000.000Z","2020-02-06T17:00:00.000Z","Hearing Loss"
"DICER1","HGNC:17098","pleuropulmonary blastoma","MONDO:0011014","AD","SOP4","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGCIEX:assertion_3212","2017-01-08T00:00:00","General Gene Curation"
"DIS3L2","HGNC:28648","Perlman syndrome","MONDO:0009965","AR","SOP6","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_e68b93df-e0e7-4d46-8934-8b86064c0b37-2019-11-21T193052.781Z","2019-11-21T19:30:52.781Z","Hereditary Cancer"
"DKC1","HGNC:2890","DKC1-related disorder","MONDO:0100152","XL","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_afd6a4ca-7a1c-42ef-a9cf-bef557128f12-2020-09-13T153338.000Z","2020-09-13T15:33:38.000Z","Intellectual Disability and Autism"
"DLAT","HGNC:2896","Leigh syndrome","MONDO:0009723","AR","SOP7","Moderate","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_78e45dbe-ea30-434d-9522-aa1731b9a764-2021-01-14T212056.234Z","2021-01-14T21:20:56.234Z","Mitochondrial Diseases"
"DLD","HGNC:2898","pyruvate dehydrogenase E3 deficiency","MONDO:0009529","AR","SOP6","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_a9dfbbc2-cede-491e-9db0-fc5719fbc729-2019-03-08T170000.000Z","2019-03-08T17:00:00.000Z","Aminoacidopathy"
"DLG3","HGNC:2902","non-syndromic X-linked intellectual disability","MONDO:0019181","XL","SOP5","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_e73a08f0-ff3a-4328-9020-89102296e405-2018-08-24T164248.949Z","2018-08-24T16:42:48.949Z","Intellectual Disability and Autism"
"DMGDH","HGNC:24475","dimethylglycine dehydrogenase deficiency","MONDO:0011610","AR","SOP6","Limited","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_b181250b-bc72-43b7-adec-5b85860b1a62-2019-06-28T160000.000Z","2019-06-28T16:00:00.000Z","Aminoacidopathy"
"DMXL2","HGNC:2938","nonsyndromic genetic deafness","MONDO:0019497","AD","SOP7","Limited","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_746b46e8-0621-4879-80a1-4fb1679975be-2020-02-06T170000.000Z","2020-02-06T17:00:00.000Z","Hearing Loss"
"DNAJB11","HGNC:14889","autosomal dominant polycystic kidney disease","MONDO:0004691","AD","SOP7","Strong","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_dbbe08a1-2f13-445d-9492-d1f070e66c0c-2020-09-09T170000.000Z","2020-09-09T17:00:00.000Z","Kidney Cystic and Ciliopathy Disorders"
"DNAJC12","HGNC:28908","hyperphenylalaninemia due to DNAJC12 deficiency","MONDO:0044304","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_500ad0d5-2871-4b25-a96f-0c0816524a4b-2021-01-11T184823.935Z","2021-01-11T18:48:23.935Z","Aminoacidopathy"
"DNM1","HGNC:2972","obsolete early infantile epileptic encephalopathy","MONDO:0016021","AD","SOP4","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGCIEX:assertion_8492","2016-12-13T00:00:00","Epilepsy"
"DNM2","HGNC:2974","Charcot-Marie-Tooth disease","MONDO:0015626","AD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_7bc54e5d-eed5-4d40-9e0d-143bfeb88cac-2020-10-27T131827.010Z","2020-10-27T13:18:27.010Z","Charcot-Marie-Tooth"
"DNM2","HGNC:2974","autosomal dominant centronuclear myopathy","MONDO:0008048","AD","SOP6","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_e4156721-f6b9-482c-b610-97753f3f722d-2019-12-20T170000.000Z","2019-12-20T17:00:00.000Z","Congenital Myopathies"
"DNMT1","HGNC:2976","autosomal dominant cerebellar ataxia, deafness and narcolepsy","MONDO:0011397","AD","SOP4","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGCIEX:assertion_6235","2017-02-10T00:00:00","Hearing Loss"
"DSC2","HGNC:3036","familial isolated arrhythmogenic right ventricular dysplasia","MONDO:0016342","AD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_74238dee-a847-4f27-9d30-3050c7bf9bf2-2018-09-14T160000.000Z","2018-09-14T16:00:00.000Z","Arrhythmogenic Right Ventricular Cardiomyopathy"
"DSG2","HGNC:3049","dilated cardiomyopathy","MONDO:0005021","AD","SOP7","Limited","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_a7df1018-593f-481f-9dd0-77ce3ea829a6-2020-08-07T160000.000Z","2020-08-07T16:00:00.000Z","Dilated Cardiomyopathy"
"DSG2","HGNC:3049","arrhythmogenic right ventricular cardiomyopathy","MONDO:0016587","AD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_f679611d-6e25-45f9-aac3-4a8ad37b1592-2018-09-14T160000.000Z","2018-09-14T16:00:00.000Z","Arrhythmogenic Right Ventricular Cardiomyopathy"
"DSP","HGNC:3052","dilated cardiomyopathy","MONDO:0005021","AD","SOP7","Strong","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_432cd4f9-e73e-480b-9f1a-c43b3a17e1d4-2020-08-12T160000.000Z","2020-08-12T16:00:00.000Z","Dilated Cardiomyopathy"
"DSP","HGNC:3052","hypertrophic cardiomyopathy","MONDO:0005045","AD","SOP7","No Known Disease Relationship","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_83a9ea83-5dec-4496-a5d8-9b5fdf9373d7-2020-04-07T022432.190Z","2020-04-07T02:24:32.190Z","Hypertrophic Cardiomyopathy"
"DSP","HGNC:3052","arrhythmogenic cardiomyopathy with woolly hair and keratoderma","MONDO:0011581","AD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_b23da580-269c-4e5d-8f13-91dbe7ea6a57-2019-07-12T160000.000Z","2019-07-12T16:00:00.000Z","Arrhythmogenic Right Ventricular Cardiomyopathy"
"DSPP","HGNC:3054","dentinogenesis imperfecta (disease)","MONDO:0018849","AD","SOP6","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_39f5492a-97a3-49a6-929d-f24f23b51217-2018-04-17T160000.000Z","2018-04-17T16:00:00.000Z","Hearing Loss"
"DTNA","HGNC:3057","dilated cardiomyopathy","MONDO:0005021","AD","SOP7","Limited","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_cdac9dca-0cc7-4cca-9af7-d2767d917fd4-2020-08-12T160000.000Z","2020-08-12T16:00:00.000Z","Dilated Cardiomyopathy"
"DYRK1A","HGNC:3091","complex neurodevelopmental disorder","MONDO:0100038","AD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_b336707e-f3a5-4554-9b37-0d29621b3562-2020-07-15T195802.528Z","2020-07-15T19:58:02.528Z","Intellectual Disability and Autism"
"DYSF","HGNC:3097","autosomal recessive limb-girdle muscular dystrophy","MONDO:0015152","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_94042756-2e7a-4cfa-812c-1b88b703eeea-2020-05-01T193204.280Z","2020-05-01T19:32:04.280Z","Limb Girdle Muscular Dystrophy"
"EARS2","HGNC:29419","Leigh syndrome","MONDO:0009723","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_774e378c-2636-41ad-be48-a2c00328ab9c-2020-03-19T190729.531Z","2020-03-19T19:07:29.531Z","Mitochondrial Diseases"
"ECHS1","HGNC:3151","mitochondrial short-chain Enoyl-Coa hydratase 1 deficiency","MONDO:0014563","AR","SOP6","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_dad38816-be17-4d59-bbfd-3e79221911a4-2018-10-09T160000.000Z","2018-10-09T16:00:00.000Z","Fatty Acid Oxidation Disorders"
"EDN3","HGNC:3178","Waardenburg syndrome type 4B","MONDO:0013201","AD","SOP5","Limited","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_04e39ada-cd77-43f0-98f3-7b4a37668a96-2018-05-30T142540.938Z","2018-05-30T14:25:40.938Z","Hearing Loss"
"EDN3","HGNC:3178","Waardenburg syndrome type 4B","MONDO:0013201","AR","SOP6","Moderate","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_7f88c34c-a093-4fc8-b84a-49c7d2dd327f-2018-05-08T160000.000Z","2018-05-08T16:00:00.000Z","Hearing Loss"
"EDNRB","HGNC:3180","Waardenburg syndrome type 4A","MONDO:0010192","AD","SOP6","Limited","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_73ee9727-60c1-40fd-830f-08c2b513d2ee-2018-05-08T160000.000Z","2018-05-08T16:00:00.000Z","Hearing Loss"
"EDNRB","HGNC:3180","Waardenburg syndrome type 4A","MONDO:0010192","AR","SOP6","Moderate","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_d7abbd45-7915-437b-849b-dea876bfc2f5-2018-05-08T160000.000Z","2018-05-08T16:00:00.000Z","Hearing Loss"
"EEF1A2","HGNC:3192","complex neurodevelopmental disorder","MONDO:0100038","AD","SOP6","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_17551147-b62c-47a9-a12a-f425c23d90ff-2019-03-19T160000.000Z","2019-03-19T16:00:00.000Z","Epilepsy"
"EFEMP2","HGNC:3219","familial thoracic aortic aneurysm and aortic dissection","MONDO:0019625","AR","SOP4","Moderate","https://search.clinicalgenome.org/kb/gene-validity/CGGCIEX:assertion_8267","2016-12-22T00:00:00","Familial Thoracic Aortic Aneurysm and Dissection"
"EFHC1","HGNC:16406","juvenile myoclonic epilepsy","MONDO:0009696","AD","SOP5","Disputed","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_a2338bd8-c9ea-464b-8281-84472771a657-2018-07-27T210644.573Z","2018-07-27T21:06:44.573Z","Epilepsy"
"EFNB1","HGNC:3226","craniofrontonasal syndrome","MONDO:0010570","XL","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_31ffbd0b-5c6b-4396-a84c-9330d81e4a08-2020-10-26T154650.453Z","2020-10-26T15:46:50.453Z","Craniofacial Malformations"
"EGFR","HGNC:3236","non-small cell lung carcinoma (disease)","MONDO:0005233","AD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_49342c73-96d7-45ba-9c90-d2d5e5710636-2020-07-30T202207.418Z","2020-07-30T20:22:07.418Z","Hereditary Cancer"
"EHMT1","HGNC:24650","Kleefstra syndrome","MONDO:0012455","AD","SOP5","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_db91a861-6a88-4848-b6d5-4772bdef52ff-2018-06-07T183128.103Z","2018-06-07T18:31:28.103Z","Intellectual Disability and Autism"
"ELANE","HGNC:3309","neutropenia","MONDO:0001475","AD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_259c43d2-b114-43bd-9e4e-a7beeb644323-2020-05-14T000924.456Z","2020-05-14T00:09:24.456Z","Hereditary Cancer"
"ELMOD3","HGNC:26158","nonsyndromic genetic deafness","MONDO:0019497","AR","SOP6","Limited","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_95f5efe3-e0d1-4cef-b475-7ff1cd3c417c-2017-05-04T160000.000Z","2017-05-04T16:00:00.000Z","Hearing Loss"
"ENG","HGNC:3349","generalized juvenile polyposis/juvenile polyposis coli","MONDO:0008276","AD","SOP4","Limited","https://search.clinicalgenome.org/kb/gene-validity/CGGCIEX:assertion_9859","2017-12-11T00:00:00","Colon Cancer"
"ENG","HGNC:3349","hereditary hemorrhagic telangiectasia","MONDO:0019180","AD","SOP6","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_d4d13b4a-f97b-45d0-9b82-07bcb6685a0a-2019-08-28T160000.000Z","2019-08-28T16:00:00.000Z","Hemostasis Thrombosis"
"EPCAM","HGNC:11529","hereditary breast carcinoma","MONDO:0016419","AD","SOP4","No Known Disease Relationship","https://search.clinicalgenome.org/kb/gene-validity/CGGCIEX:assertion_8527","2017-04-12T00:00:00","Breast/Ovarian Cancer"
"EPCAM","HGNC:11529","colorectal cancer, hereditary nonpolyposis, type 8","MONDO:0013196","AD","SOP4","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGCIEX:assertion_9852","2017-09-11T00:00:00","Colon Cancer"
"EPHX1","HGNC:3401","hereditary nonpolyposis colon cancer","MONDO:0018630","AD","SOP4","Limited","https://search.clinicalgenome.org/kb/gene-validity/CGGCIEX:assertion_8431","2016-11-08T00:00:00","Colon Cancer"
"EPM2A","HGNC:3413","Lafora disease","MONDO:0009697","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_f970ced6-0164-41ed-9e1f-1fb9f892bca6-2020-05-23T190000.000Z","2020-05-23T19:00:00.000Z","Epilepsy"
"EPS8","HGNC:3420","autosomal recessive nonsyndromic deafness 102","MONDO:0014428","AR","SOP7","Moderate","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_7a6bd2bf-8ede-45cb-a1c1-65ee5221b440-2020-02-06T171614.553Z","2020-02-06T17:16:14.553Z","Hearing Loss"
"EPS8L2","HGNC:21296","nonsyndromic genetic deafness","MONDO:0019497","AR","SOP7","Moderate","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_e0022ad7-8497-4139-94a7-2546ba482c88-2020-02-05T170000.000Z","2020-02-05T17:00:00.000Z","Hearing Loss"
